18143,Unknown,2013,Turbo: Super Stunt Squad,Misc,3DS,D3Publisher
18144,Unknown,2013,Turbo: Super Stunt Squad,Misc,PS3,D3Publisher
18145,Cyan Worlds,2003,Uru: Ages Beyond Myst,Adventure,PC,Ubisoft
18146,Nippon Ichi Software,2009,Antiphona no Seikahime: Tenshi no Gakufu Op.A,Role-Playing,PSP,Nippon Ichi Software
18147,SCE San Diego Studio,2006,NBA 07,Sports,PS2,Sony Computer Entertainment
18148,Rebellion Developments,2006,Rogue Trooper,Shooter,XB,Eidos Interactive
18149,Wanadoo,2003,Spirits & Spells,Platform,GC,DreamCatcher Interactive
18150,Unknown,2015,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,Action,PS3,Namco Bandai Games
18151,Rhino Studios,2010,Canada Hunt,Sports,Wii,Virtual Play Games
18152,Bandai Namco Games,2018,Full Metal Panic! Fight: Who Dares Wins,Fighting,PS4,Bandai Namco Entertainment
18153,Data Design Interactive,2007,Myth Makers: Super Kart GP,Racing,Wii,Conspiracy Entertainment
18154,Konami,2006,Eyeshield 21: Portable Edition,Role-Playing,PSP,Konami
18155,Ubisoft,2011,Tom Clancy's Splinter Cell Classic Trilogy HD,Action,PSN,Ubisoft
18156,Kylotonn Entertainment,2017,FlatOut 4: Total Insanity,Racing,PS4,Unfinished Pixel
18157,Kojima Productions,2007,Kabushiki Baibai Trainer: Kabutore! Next,Simulation,DS,Konami
18158,ChunSoft,2006,Machi: Unmei no Kousaten,Adventure,PSP,ChunSoft
18159,LightBox Interactive,2012,Starhawk,Shooter,PS3,Sony Computer Entertainment
18160,SkyRiver Studios,2005,Golden Nugget Casino DS,Misc,DS,Majesco
18161,Crave Entertainment,2010,Mechanic Master 2,Puzzle,DS,Crave Entertainment
18162,D3,2011,Machi-ing Maker 4,Strategy,PS3,D3 Publisher
18163,Denton Designs,1994,World Class Rugby 2: Kokunai Gekitou Hen '93,Sports,SNES,Misawa
18164,Unknown,2013,Monster High 13 Wishes,Misc,3DS,Little Orbit
18165,Cave,2008,Ketsui Death Label,Shooter,DS,Arika
18166,PopCap Games,2010,Bejeweled Blitz,Puzzle,PC,PopCap Games
18167,Tom Create,2004,SD Gundam Force,Shooter,GBA,Bandai
18168,QuinRose,2011,Clover no Kuni no Alice,Adventure,PSP,Quinrose
18169,Konami,2011,Shonen Jump's Yu-Gi-Oh! GX Card Almanac,Misc,DS,Unknown
18170,Sankyo,2007,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,Misc,PS2,D3 Publisher
18171,Headstrong Games,2015,Art Academy: Home Studio,Misc,WiiU,Nintendo
18172,Supersonic Software,2006,Micro Machines V4,Racing,PSP,Codemasters
18173,Russel,2010,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,Adventure,PSP,Russel
18174,Key,2009,Planetarian: Chiisana Hoshi no Yume,Adventure,PSP,Prototype
18175,1st Playable Productions,2007,Cabbage Patch Kids: The Patch Puppy Rescue,Misc,GBA,Codemasters
18176,Datam Polystar,2002,Roommate Asami: Okusama wa Joshikousei,Adventure,PS2,Datam Polystar
18177,Team17 Software,2007,Worms,Strategy,XBL,Microsoft
18178,Daedalic Entertainment,2017,Blackguards 2,Strategy,XOne,Kalypso Media
18179,WideScreen Games,2006,Pirates: Legend of the Black Buccaneer,Adventure,PS2,Valcon Games
18180,Tantalus Interactive,2010,Super Speed Machines,Racing,DS,Majesco
18181,5pb. Inc.,2015,Chaos;Child,Visual Novel,PS3,5pb
18182,Unknown,2013,Ultraman Star Chronicles,Misc,PSP,Namco Bandai Games
18183,FOG (Full On Games),2007,Amagoushi no Yakata,Adventure,PS2,Nippon Ichi Software
18184,Culture Brain,2010,Ginga Tetsudou 999 DS,Adventure,DS,Culture Brain
18185,Unknown,2015,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,Action,PS3,Namco Bandai Games
18186,ArtDink,2017,A-Train Exp.,Simulation,PS4,ArtDink
18187,Neverland Company,2007,Aedis Eclipse: Generation of Chaos,Role-Playing,PSP,NIS America
18188,Neko Entertainment,2006,Franklin: A Birthday Surprise,Misc,PS2,Game Factory
18189,Breakpoint Studio,2018,Tennis World Tour,Sports,NS,Bigben Interactive
18190,CiRCLE Studio,2005,Without Warning,Shooter,XB,Capcom
18191,Lightning Fish,2012,Let's Dance with Mel B,Sports,X360,Black Bean Games
18192,"BeeWorks Co., Ltd",2007,NEVES,Puzzle,DS,Yuke's
18193,Alchemist,2010,Suzunone Seven: Rebirth Knot,Adventure,PS2,Alchemist
18194,DMM Games,2018,Gal Metal!,Music,NS,Xseed Games
18195,Unknown,2013,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",Misc,PSP,Idea Factory
18196,Bandai,2002,Digimon Rumble Arena,Fighting,PS,Bandai
18197,Tomy Corporation,2006,Zoids Dash,Role-Playing,DS,Tomy Corporation
18198,HuneX,2010,Vitamin X Evolution Plus,Adventure,PSP,D3 Publisher
18199,Kalypso,2011,Dungeons - The Dark Lord,Strategy,PC,Kalypso
18200,Unknown,2009,Hurry Up Hedgehog!,Racing,DS,O-Games
18201,13AM Games,2017,Runbow,Platform,3DS,Nighthawk Interactive
18202,Secret Level,2006,Final Fight: Streetwise,Action,XB,Capcom
18203,Jaleco Entertainment,2003,Goblin Commander: Unleash the Horde,Strategy,GC,Jaleco
18204,FuRyu,2016,Kamiwaza Wanda: Kira Kira Ichibangai Kikiippatsu!,Action-Adventure,3DS,FuRyu Corporation
18205,Takara Tomy,2011,Nano Diver,Action,PSP,Takara Tomy
18206,Unknown,2012,Elkrone no Atelier: Dear for Otomate,Misc,PSP,Idea Factory
18207,Babylon Software,2005,Top Gear RPM Tuning,Racing,XB,Kemco
18208,GSP,2014,4 Play Collection - Dark Mysteries,Misc,PC,Avanquest Software
18209,5pb. Games,2010,Memories Off: Yubikiri no Kioku,Adventure,X360,5pb
18210,5pb. Inc.,2017,Chaos;Child,Visual Novel,PS4,PQube
18211,Telltale Games,2018,Minecraft: Story Mode - Season Two,Adventure,NS,Telltale Games
18212,GungHo Works,2008,Otometeki Koi Kakumei * Love Revo!! DS,Adventure,DS,GungHo
18213,DTP Young Entertainment,2011,Summer Challenge: Athletics Tournament,Sports,Wii,PQube
18214,Bungie,2018,Destiny 2: Forsaken,Shooter,PC,Activision
18215,SomaSim,2018,Project Highrise: Architect's Edition,Simulation,PS4,Kalypso Media
18216,TickTock Games,2017,Rogue Trooper Redux,Shooter,XOne,Rebellion
18217,Unknown,2015,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,Action,PS3,Namco Bandai Games
18218,CyberFront,2010,Cross Channel,Adventure,PSP,CyberFront
18219,Koei Tecmo Games,2016,Winning Post 8 2016,Simulation,PS3,Tecmo Koei
18220,Cauldron,2014,Cabela's Big Game Hunter: Pro Hunts,Shooter,WiiU,Activision
18221,Bandai Namco Games,2010,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,Misc,DS,Namco Bandai
18222,Namco Bandai,2012,Touch My Katamari,Puzzle,PSV,Namco Bandai
18223,Twilight Frontier,2016,Touhou Shinpiroku ~ Urban Legend in Limbo,Fighting,PS4,Mediascape
18224,Treasure,2014,Gaist Crusher God,Action,3DS,Capcom
18225,Neocore Games,2018,"Warhammer 40,000: Inquisitor - Martyr",Action,XOne,Neocore Games
18226,Crystal Dynamics,2006,Tomb Raider: Legend,Action,PC,Eidos Interactive
18227,5pb. Games,2011,Memories Off: Yubikiri no Kikou,Visual Novel,PSP,5pb
18228,Marvelous Interactive,2007,Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,Adventure,PS2,Marvelous Interactive
18229,Unknown,2012,L.G.S: Shinsetsu Houshinengi,Misc,PSP,Idea Factory
18230,Lost Toys,2003,Battle Engine Aquila,Shooter,XB,Atari
18231,Grounding Inc.,2018,Gotouchi Tetsudou for Nintendo Switch!!,Puzzle,NS,Bandai Namco Games
18232,WayForward,2012,Silent Hill: Book of Memories,Action,PSV,Konami Digital Entertainment
18233,Giga,2014,Kiss Bell,Adventure,PSV,Giga
18234,Games Farm,2017,Vikings: Wolves of Midgard,Action,PC,Kalypso Media
18235,Perfect Entertainment,1997,Discworld II: Mortality Bytes!,Adventure,PS,Psygnosis
18236,Capcom,2001,One Piece Mansion,Action,PS,Capcom
18237,Squashy Software,2006,Platypus,Shooter,PSP,Mumbo Jumbo
18238,Culture Brain,2008,Uchi no 3 Shimai DS,Misc,DS,Culture Brain
18239,Compile Heart,2017,Gun Gun Pixies,Adventure,PSV,Compile Heart
18240,Arc System Works,2009,My Ballet Studio,Simulation,DS,505 Games
18241,Square Enix / Bones,2008,Soul Eater: Monotone Princess,Action,Wii,Square Enix
18242,CyberFront,2010,Strike Witches: Shirogane no Tsubasa,Strategy,X360,CyberFront
18243,DC Studios,2006,Big Idea's VeggieTales: LarryBoy and the Bad Apple,Action,GBA,Crave Entertainment
18244,Oberon Media,2008,Agatha Christie: Death on the Nile,Adventure,PC,DreamCatcher Interactive
18245,Infusion Games Ltd,2010,Dancing on Ice,Sports,DS,Ghostlight
18246,TML Studios,2016,Fernbus Simulator,Simulation,PC,Aerosoft
18247,ValuSoft,2011,The Haunted: Hell's Reach,Shooter,PC,Visco
18248,Quadriga Games,2010,Emergency 2012,Simulation,DS,Rondomedia
18249,Hudson Soft,2010,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,Action,DS,Hudson Soft
18250,Idea Factory,2010,Moujuutsukai to Oujisama,Adventure,PS2,Idea Factory
18251,Metia Interactive,2007,Cube,Puzzle,PSP,D3 Publisher
18252,Vanpool,2008,Let's Pilates!,Misc,DS,Konami
18253,Atelier-Sai,2007,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,Racing,PS2,Sunrise Interactive
18254,EA Los Angeles,2008,Command & Conquer 3: Kane's Wrath,Strategy,PC,Electronic Arts
18255,TickTock Games,2017,Rogue Trooper Redux,Shooter,PS4,Rebellion
18256,Team17 Software,2006,Army Men: Major Malfunction,Shooter,XB,Global Star Software
18257,Island Officials,2009,Hands On! Tangrams,Puzzle,DS,Storm City Games
18258,Games Farm,2017,Vikings: Wolves of Midgard,Action,XOne,Kalypso Media
18259,5pb. Games,2011,Dunamis 15,Visual Novel,X360,5pb
18260,Gakken,2007,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,Misc,DS,Gakken
18261,Kadokawa Shoten,2010,Yoake Yori Ruriiro na Portable,Adventure,PSP,Kadokawa Shoten
18262,Unknown,2002,Big Bass Fishing,Action,PS,Take-Two Interactive
18263,Aqua Plus,2018,Utawarerumono: Chiriyukusha e no Komoriuta,Role-Playing,PSV,Aqua Plus
18264,Eutechnyx,2018,Ferrari: The Race Experience,Racing,Wii,System 3 Arcade Software
18265,Phoenix Interactive Entertainment,2007,Pippa Funnell: Ranch Rescue,Adventure,Wii,Ubisoft
18266,Flying Lab Software,2008,Pirates of the Burning Sea,Role-Playing,PC,Sony Computer Entertainment
18267,Otomate,2015,Reine des Fleurs,Visual Novel,PSV,Idea Factory
18268,EA Los Angeles,2003,Command & Conquer Collection,Strategy,PC,Electronic Arts
18269,Taito Corporation,2007,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Simulation,Wii,Taito
18270,Digital Eclipse,2005,Namco Museum 50th Anniversary (JP sales),Misc,PS2,Namco
18271,Gust,2009,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,Role-Playing,PSP,Gust
18272,Jaleco Entertainment,2008,Chou!! Super Nep League DS,Sports,DS,Jaleco
18273,Saurus,1999,Irritating Stick,Action,PS,Jaleco
18274,Unknown,2017,Kamaitachi no Yoru: Rinne Saisei,Adventure,PSV,5pb
18275,Unknown,2015,Saenai Kanojo no Sodatekata: Blessing Flowers,Action,PSV,5pb
18276,Konami,2002,WTA Tour Tennis,Sports,GBA,Konami
18277,Rebellion Developments,2005,Judge Dredd: Dredd Vs Death,Shooter,XB,Evolved Games
18278,Ride On,2006,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,Action,PS2,D3 Publisher
18279,Gearbox Software,2010,Borderlands: Game of the Year Edition,Shooter,X360,2K Games
18280,Hokus Pokus,2002,Davis Cup Tennis,Sports,GBA,Ubisoft
18281,Unknown,2016,Otome Riron to Sono Shuuhen: Bon Voyage,Adventure,PSV,Dramatic Create
18282,Ubisoft,2002,Pro Rally,Racing,GC,Ubisoft
18283,Namco Bandai Games,2009,Kimi ni Todoke: Sodateru Omoi,Adventure,DS,Banpresto
18284,Unknown,2013,Turbo: Super Stunt Squad,Misc,Wii,D3Publisher
18285,Namco Bandai Games America,2006,Brave Story: Boku no Kioku to Negai,Role-Playing,DS,Bandai
18286,KID Corporation,2007,Memories Off #5: Encore,Adventure,PS2,CyberFront
18287,Tamsoft,2007,Zombie Hunters 2,Action,PS2,Essential Games
18288,Unknown,2012,Custom Drive,Misc,PSP,D3Publisher
18289,Vanpool,2008,Let's Yoga!,Misc,DS,Konami
18290,From Software,2007,Cookie & Cream,Platform,DS,Agetec
18291,Avalanche Studios,2006,Just Cause,Action,PC,Eidos Interactive
18292,Capcom,2017,The Great Ace Attorney 1 & 2 Special Edition,Adventure,3DS,Capcom
18293,Revolution (Japan),2009,Tsuyo Kiss 2 Gakki: Swift Love,Adventure,PS2,Revolution (Japan)
18294,oeFun,2006,Konductra,Puzzle,DS,O3 Entertainment
18295,Unknown,2014,Project Eternity (Working Title),Misc,PC,Obsidian Entertainment
18296,Adrenium,2004,Samurai Jack: The Shadow of Aku,Action,GC,Sega
18297,KING Art Games,2016,The Book of Unwritten Tales 2,Adventure,WiiU,Nordic Games
18298,Tecmo Koei Games,2013,Winning Post 7 2013,Sports,PSV,Tecmo Koei
18299,SomaSim,2018,Project Highrise: Architect's Edition,Simulation,NS,Kalypso Media
18300,Spellbound Entertainment,2001,Airline Tycoon,Simulation,PC,Monte Christo Multimedia
18301,Ubisoft Montreal,2008,Lost: Via Domus,Action,PC,Ubisoft
18302,Heavy Iron Studios,2005,The Incredibles: Rise of the Underminer,Platform,PC,THQ
18303,Marvelous Interactive,2007,Busou Renkin: Youkoso Papillon Park e,Action,PS2,Marvelous Interactive
18304,Giza10,2007,Ore wa Shoujo Mangaka,Action,PSP,Unknown
18305,Sonic Team,2014,Puyo Puyo Tetris,Puzzle,WiiU,Sega
18306,Epic Games,2004,Unreal Tournament 2004,Shooter,PC,Atari
18307,Various,2004,Exhibition Volume 6,Misc,XB,Microsoft
18308,Unknown,2015,Hyakka Yakou,Action,PSV,Unknown
18309,Sega,2008,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,Misc,DS,Sega
18310,Disney Interactive Studios,2011,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,Misc,DS,Disney Interactive Studios
18311,1C:Ino-Co,2010,Elven Legacy Collection,Strategy,PC,Paradox Interactive
18312,Funcom,2000,The Longest Journey,Adventure,PC,Funcom
18313,Prototype,2014,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,Adventure,PSV,Prototype
18314,Milestone S.r.l.,2016,Valentino Rossi: The Game,Racing,PC,Namco Bandai Games
18315,Boomzap,2010,Pirates PlundArrr,Action,Wii,Majesco
18316,Koei Tecmo Games,2016,Winning Post 8 2016,Simulation,PSV,Tecmo Koei
18317,Akella,2010,Disciples III: Renaissance,Strategy,PC,Kalypso
18318,Tate Interactive,2006,Kao the Kangaroo Round 2,Platform,GC,Atari
18319,ChaYoWo Games,2009,The Dark Hills of Cherai,Puzzle,PC,Big Fish Games
18320,Tivola,2009,Sarah: Keeper of the Unicorn,Adventure,DS,DreamCatcher Interactive
18321,THQ,2007,Zoey 101: Field Trip Fiasco,Action,DS,THQ
18322,Bandai Namco Games,2010,Battle Spirits: Hero's Soul,Role-Playing,PSP,Namco Bandai
18323,Compile Heart,2019,Dragon Star Varnir,Role-Playing,PS4,Compile Heart
18324,Unknown,2014,Dream C Club: GoGo,Misc,PS3,D3Publisher
18325,Bigben Interactive,2010,Marvel Superheroes 3D: Grandmaster's Challenge,Action,Wii,Neko Entertainment
18326,Bandai Namco Games,2011,Usavichi: Game no Jikan,Action,DS,Bandai
18327,Alchemist,2010,Pachi-Slot Higrashi no Naku Koro ni Matsuri,Misc,PS2,Alchemist
18328,AQUA STYLE,2018,Touhou Genso Wanderer Reloaded,Role-Playing,PS4,NIS America
18329,Nintendo,2010,Otona no Renai Shousetsu: Harlequin Selection,Misc,DS,Nintendo
18330,Airtight Games,2010,Dark Void,Action,PC,Capcom
18331,Epic Games,2017,Fortnite,Action,PC,Epic Games
18332,AKABEi SOFT2,2010,W.L.O. Sekai Renai Kikousen,Adventure,X360,5pb
18333,Unknown,2013,White Album 2: Shiawase no Mukougawa,Misc,PSV,Aqua Plus
18334,Square Enix,2006,Final Fantasy XI: All-In-One Pack 2006,Role-Playing,X360,Square Enix
18335,Idea Factory,2017,Hiiro no Kakera: Omoi Iro no Kioku,Adventure,PSV,Idea Factory
18336,InXile Entertainment,2017,Torment: Tides of Numenera,Role-Playing,PC,inXile Entertainment
18337,Cyanide Studio,2018,Tour de France 2018,Simulation,PS4,Focus Home Interactive
18338,NovaLogic,2009,Joint Operations: Combined Arms,Shooter,PC,NovaLogic
18339,Nintendo,2015,Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,Misc,3DS,Nintendo
18340,Unknown,2018,Fallen Legion: Rise to Glory,Role-Playing,NS,NIS America
18341,Creative Assembly,2016,Total War Attila: Tyrants & Kings,Strategy,PC,Koch Media
18342,Alvion Inc.,2010,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,Misc,DS,Alvion
18343,Koei,2007,Winning Post 7: Maximum 2007,Sports,PS3,KOEI
18344,Deep Silver,2009,DJ Star,Misc,DS,Deep Silver
18345,The Sims Studio,2015,The Sims 4: Luxury Party Stuff,Simulation,PC,Electronic Arts
18346,Konami Computer Entertainment Hawaii,2005,Dragon Booster,Shooter,DS,Konami
18347,Unknown,2013,Storm Lover 2nd,Misc,PSP,D3Publisher
18348,Nintendo Software Technology Corporation,2015,Mario vs. Donkey Kong: Tipping Stars,Puzzle,WiiU,Nintendo
18349,Gust,2017,Nights of Azure 2,Action,PSV,Tecmo Koei
18350,Unknown,2013,Arcana Famiglia 2,Misc,PSP,Comfort
18351,Mass Media,2014,Ratchet & Clank Collection,Platform,PSV,Sony Computer Entertainment
18352,Reality Pump,2007,Two Worlds,Role-Playing,PC,SouthPeak Interactive
18353,Idea Factory,2017,Nil Admirari no Tenbin: Kuroyuri En'youtan,Adventure,PSV,Idea Factory
18354,Oxygen Interactive,2017,PDC World Championship Darts 2008,Sports,DS,Unknown
18355,Visual Arts,2007,Shinkyoku Soukai Polyphonica,Adventure,PS2,Prototype
18356,HB Studios,2015,Rugby World Cup 2015,Sports,PSV,Big Ben Interactive
18357,Koei,2007,San Goku Shi DS 2,Strategy,DS,KOEI
18358,Unknown,1986,Strongest Tokyo University Shogi DS,Misc,DS,Mycom
18359,Tecmo Koei Games,2010,Shin Sangoku Musou Online: Souten Ranbu,Action,PS3,Tecmo Koei
18360,Ino-Co / 1C Company,2009,Majesty 2: The Fantasy Kingdom Sim,Strategy,PC,Paradox Interactive
18361,Eden Studios,2003,V-Rally 3,Racing,XB,Atari
18362,Torus Games,2004,Dead to Rights,Shooter,GBA,Namco
18363,Tenky,2006,Full House Kiss 2,Adventure,PS2,Capcom
18364,"TechnoSoft Co., Ltd.",2008,Thunder Force VI,Shooter,PS2,Sega
18365,Paon Corporation,2010,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,Misc,PSP,Paon
18366,Vicious Cycle,2003,Dinotopia: The Sunstone Odyssey,Action,GC,TDK Mediactive
18367,Behaviour Interactive,2015,SpongeBob: HeroPants,Action-Adventure,PSV,Activision
18368,Irem Software Engineering,2011,PachiPara 3D,Misc,3DS,Irem Software Engineering
18369,Unknown,2015,Meiji Toukyou Renka: Twilight Kiss,Action,PSP,Broccoli
18370,Marvelous,2018,Senran Kagura: Peach and Reflexions Limited Double Pack,Misc,NS,Marvelous
18371,Traveller's Tales,2005,LEGO Star Wars: The Video Game,Action,PC,Eidos Interactive
18372,Team17 Software,2001,Worms World Party,Strategy,PC,Titus
18373,Sandlot,2007,Earth Defense Force 2017 (old JP sales),Shooter,X360,D3 Publisher
18374,Storm City Games,2011,Gummy Bears Magical Medallion,Platform,Wii,Storm City Games
18375,Yeti,2009,Sengoku Hime: Senran ni Mau Otometachi,Adventure,PS2,Yeti
18376,Konami,2010,GTI Club: Supermini Festa!,Racing,Wii,Konami
18377,Studio Fizbin,2017,The Inner World: The Last Wind Monk,Puzzle,XOne,Kalypso Media
18378,Data Design Interactive,2007,Monster Trux Offroad,Racing,Wii,Bold Games
18379,Cyanide Studio,2017,Space Hulk: Deathwing,Shooter,PS4,Focus Home Interactive
18380,Paradigm Entertainment,2004,Mission: Impossible - Operation Surma,Action,GC,Atari
18381,Tecmo Koei Games,2012,Romance of the Three Kingdoms XII,Strategy,WiiU,Tecmo Koei
18382,Kadokawa Shoten,2011,Sora no Otoshimono Forte: Dreamy Season,Adventure,DS,Kadokawa Shoten
18383,FuRyu,2018,Future Card Buddyfight: Tanjou! Oretachi no Saikyou Body!,Strategy,3DS,FuRyu Corporation
18384,Idea Factory,2008,Hiiro no Kakera Portable,Adventure,PSP,Idea Factory
18385,Point of View,2004,Trigger Man,Shooter,GC,Crave Entertainment
18386,Takara Tomy,2006,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,Action,DS,Takara Tomy
18387,Supersonic Software,2002,Antz Extreme Racing,Racing,XB,Empire Interactive
18388,Idea Factory,2014,Marginal #4: Idol of Supernova,Adventure,PSV,Idea Factory
18389,ASCII Media Works,2008,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",Adventure,PS2,ASCII Media Works
18390,Nintendo,2008,Jet Impulse,Simulation,DS,Unknown
18391,Warashi Inc.,2007,Triggerheart Exelica,Shooter,DC,Warashi
18392,Key,2014,Rewrite,Adventure,PSV,Prototype
18393,Kunos Simulazioni,2016,Assetto Corsa,Racing,XOne,505 Games
18394,FrontLine Studios,2006,Games Explosion!,Action,GBA,THQ
18395,Milkstone Studios,2017,Pharaonic,Action,PS4,Soedesco
18396,WinkySoft,2007,Tennis no Oji-Sama: Card Hunter,Strategy,PS2,Konami
18397,Caged Element,2018,GRIP: Combat Racing,Racing,NS,U&I Entertainment
18398,5pb. Games,2008,Night Wizard the Video Game: Denial of the World,Adventure,PS2,5pb
18399,Bandai Namco Games,2006,Portable Island: Tenohira Resort,Simulation,PSP,Namco Bandai
18400,Irem Software Engineering,2008,Sengoku Efuda Yuugi: Hototogisu Ran,Misc,PSP,Irem Software Engineering
18401,Bigben Interactive,2016,WRC 6,Racing,PC,PQube
18402,Splash Damage,2007,Enemy Territory: Quake Wars,Shooter,PC,Activision
